employee_id,year_month,full_name,department_hcm,site_hcm,hire_date,termination_date,status_hcm,annual_salary,job_title,manager_id,department_pay,gross_salary,site_pay,status_pay,cost_center,site,department,consolidated_status,ghost_employee_alert,expected_monthly_salary,salary_variance,salary_variance_pct
EMP0150,2023-03,Employee 150,Operations,US - Newport Beach,2018-01-14,,Active,77670.54,Process Engineer,EMP0004,Operations,6738.54,US - Newport Beach,Active,CC-183,US - Newport Beach,Operations,Active,False,6472.544999999999,265.9950000000008,4.109589041095903
EMP0150,2023-04,Employee 150,Operations,US - Newport Beach,2018-01-14,,Active,78599.87,Process Engineer,EMP0004,Operations,6828.76,Japan,Active,CC-183,US - Newport Beach,Operations,Active,False,6549.989166666666,278.77083333333394,4.256050296266403
EMP0150,2023-05,Employee 150,Operations,US - Newport Beach,2018-01-14,,Active,78118.16,Process Engineer,EMP0004,Operations,6750.66,US - Newport Beach,Active,CC-183,US - Newport Beach,Operations,Active,False,6509.846666666667,240.8133333333326,3.699216673818215
EMP0150,2023-06,Employee 150,Operations,US - Newport Beach,2018-01-14,,Active,78061.56,Process Engineer,EMP0004,Operations,6752.29,US - Newport Beach,Active,CC-183,US - Newport Beach,Operations,Active,False,6505.13,247.15999999999985,3.7994628854457924
EMP0150,2023-07,Employee 150,Operations,US - Newport Beach,2018-01-14,,Active,77671.58,Process Engineer,EMP0004,Operations,6813.22,US - Newport Beach,Active,CC-183,US - Newport Beach,Operations,Active,False,6472.631666666667,340.58833333333314,5.2619761307803925
EMP0150,2023-08,Employee 150,Operations,US - Newport Beach,2018-01-14,,Active,78438.49,Process Engineer,EMP0004,Operations,7068.68,US - Newport Beach,Active,CC-183,US - Newport Beach,Operations,Active,False,6536.5408333333335,532.1391666666668,8.140990475466829
EMP0150,2023-09,Employee 150,Operations,US - Newport Beach,2018-01-14,,Active,77642.24,Process Engineer,EMP0004,Operations,7074.98,US - Newport Beach,Active,CC-183,US - Newport Beach,Operations,Active,False,6470.186666666667,604.7933333333322,9.347386165056527
EMP0150,2023-10,Employee 150,Operations,US - Newport Beach,2018-01-14,,Active,78025.26,Process Engineer,EMP0004,Operations,7145.77,US - Newport Beach,Active,CC-183,US - Newport Beach,Operations,Active,False,6502.105,643.6650000000009,9.899332600750078
EMP0150,2023-11,Employee 150,Operations,US - Newport Beach,2018-01-14,,Active,77529.78,Process Engineer,EMP0004,Operations,7141.83,US - Newport Beach,Active,CC-183,US - Newport Beach,Operations,Active,False,6460.815,681.0150000000003,10.540698038869715
EMP0150,2023-12,Employee 150,Operations,US - Newport Beach,2018-01-14,,Active,78251.24,Process Engineer,EMP0004,Operations,7339.27,US - Newport Beach,Active,CC-183,US - Newport Beach,Operations,Active,False,6520.936666666667,818.333333333333,12.549321902119374
EMP0150,2024-01,Employee 150,Operations,US - Newport Beach,2018-01-14,,Active,78546.08,Process Engineer,EMP0004,Operations,7412.22,US - Newport Beach,Active,CC-183,US - Newport Beach,Operations,Active,False,6545.506666666667,866.7133333333331,13.2413482633379
EMP0150,2024-02,Employee 150,Operations,US - Newport Beach,2018-01-14,,Active,78415.55,Process Engineer,EMP0004,Operations,7380.34,US - Newport Beach,Active,CC-253,US - Newport Beach,Operations,Active,False,6534.629166666667,845.7108333333335,12.941986634028584
EMP0150,2024-03,Employee 150,Operations,US - Newport Beach,2018-01-14,,Active,77802.82,Process Engineer,EMP0004,Operations,7548.15,US - Newport Beach,Active,CC-253,US - Newport Beach,Operations,Active,False,6483.568333333334,1064.581666666666,16.419687615436036
EMP0150,2024-04,Employee 150,Operations,US - Newport Beach,2018-01-14,,Active,77898.16,Process Engineer,EMP0004,Operations,7609.12,Israel,Active,CC-253,US - Newport Beach,Operations,Active,False,6491.513333333333,1117.6066666666666,17.21642719160504
EMP0150,2024-05,Employee 150,Operations,US - Newport Beach,2018-01-14,,Active,78324.51,Process Engineer,EMP0004,Operations,7759.85,US - Newport Beach,Active,CC-253,US - Newport Beach,Operations,Active,False,6527.0425,1232.8075000000008,18.88768917928757
EMP0150,2024-06,Employee 150,Operations,US - Newport Beach,2018-01-14,,Active,78654.68,Process Engineer,EMP0004,Operations,7912.5,US - Newport Beach,Active,CC-253,US - Newport Beach,Operations,Active,False,6554.556666666666,1357.9433333333336,20.717546622782017
EMP0150,2024-07,Employee 150,Operations,US - Newport Beach,2018-01-14,,Active,78403.1,Process Engineer,EMP0004,Operations,7828.51,Japan,Active,CC-253,US - Newport Beach,Operations,Active,False,6533.591666666667,1294.918333333333,19.819394896375265
EMP0150,2024-08,Employee 150,Operations,US - Newport Beach,2018-01-14,,Active,78530.92,Process Engineer,EMP0004,Operations,8081.91,US - Newport Beach,Active,CC-253,US - Newport Beach,Operations,Active,False,6544.243333333333,1537.666666666667,23.49647756577919
EMP0150,2024-09,Employee 150,Operations,US - Newport Beach,2018-01-14,,Active,77744.3,Process Engineer,EMP0004,Operations,7986.63,US - Newport Beach,Active,CC-253,US - Newport Beach,Operations,Active,False,6478.691666666667,1507.9383333333335,23.27535266251031
EMP0150,2024-10,Employee 150,Operations,US - Newport Beach,2018-01-14,,Active,78448.53,Process Engineer,EMP0004,Operations,8148.67,US - Newport Beach,Active,CC-253,US - Newport Beach,Operations,Active,False,6537.3775,1611.2925000000005,24.647383450014942
EMP0150,2024-11,Employee 150,Operations,US - Newport Beach,2018-01-14,,Active,77409.61,Process Engineer,EMP0004,Operations,8322.42,Israel,Active,CC-253,US - Newport Beach,Operations,Active,False,6450.800833333334,1871.6191666666664,29.013749068106655
EMP0150,2024-12,Employee 150,Operations,US - Newport Beach,2018-01-14,,Active,77512.44,Process Engineer,EMP0004,Operations,8403.58,US - Newport Beach,Active,CC-253,US - Newport Beach,Operations,Active,False,6459.37,1944.21,30.099065388729862
EMP0151,2023-01,Employee 151,Finance,Japan,2019-09-21,,Active,,Finance Manager,EMP0015,Finance,11012.81,Japan,Active,CC-137,Japan,Finance,Active,False,,,
EMP0151,2023-02,Employee 151,Finance,Japan,2019-09-21,,Active,132099.0,Finance Manager,EMP0015,Finance,11170.79,Japan,Active,CC-137,Japan,Finance,Active,False,11008.25,162.54000000000087,1.476528966911188
EMP0151,2023-03,Employee 151,Finance,Japan,2019-09-21,,Active,132699.98,Finance Manager,EMP0015,Finance,11210.63,Japan,Active,CC-137,Japan,Finance,Active,False,11058.331666666667,152.29833333333227,1.377227035000297
EMP0151,2023-04,Employee 151,Finance,Japan,2019-09-21,,Active,133582.37,Finance Manager,EMP0015,Finance,11228.04,Japan,Active,CC-137,Japan,Finance,Active,False,11131.864166666666,96.1758333333346,0.8639688006733337
EMP0151,2023-05,Employee 151,Finance,Japan,2019-09-21,,Active,135393.47480194614,Finance Manager,EMP0015,Finance,10872.8,Japan,Active,CC-137,Japan,Finance,Active,False,11282.789566828846,-409.98956682884636,-3.633760644036176
EMP0151,2023-06,Employee 151,Finance,Japan,2019-09-21,,Active,132990.62,Finance Manager,EMP0015,Finance,10861.99,Japan,Active,CC-137,Japan,Finance,Active,False,11082.551666666666,-220.5616666666665,-1.9901704345765123
EMP0151,2023-07,Employee 151,Finance,Japan,2019-09-21,,Active,132534.86,Finance Manager,EMP0015,Finance,11102.1,Japan,Active,CC-137,Japan,Finance,Active,False,11044.571666666665,57.52833333333547,0.5208742816795715
EMP0151,2023-08,Employee 151,Finance,Japan,2019-09-21,,Active,132673.49,Finance Manager,EMP0015,Finance,10987.24,Japan,Active,CC-137,Japan,Finance,Active,False,11056.124166666666,-68.88416666666672,-0.6230408199859675
EMP0151,2023-09,Employee 151,Finance,Japan,2019-09-21,,Active,132317.91,Finance Manager,EMP0015,Finance,11142.73,Japan,Active,CC-137,Japan,Finance,Active,False,11026.4925,116.23749999999927,1.0541656832397
EMP0151,2023-10,Employee 151,Finance,Japan,2019-09-21,,Active,133909.28,Finance Manager,EMP0015,Finance,11211.76,Japan,Active,CC-137,Japan,Finance,Active,False,11159.106666666667,52.65333333333365,0.47184183202239893
EMP0151,2023-11,Employee 151,Finance,Japan,2019-09-21,,Active,132993.25,Finance Manager,EMP0015,Finance,10981.4,Japan,Active,CC-137,Japan,Finance,Active,False,11082.770833333334,-101.3708333333343,-0.9146704813966209
EMP0151,2023-12,Employee 151,Finance,Japan,2019-09-21,,Active,132756.89,Finance Manager,EMP0015,Finance,11256.46,Japan,Active,CC-137,Japan,Finance,Active,False,11063.074166666667,193.3858333333319,1.7480298009391322
EMP0151,2024-01,Employee 151,Finance,Japan,2019-09-21,,Active,131954.39,Finance Manager,EMP0015,Finance,11188.32,Israel,Active,CC-137,Japan,Finance,Active,False,10996.199166666667,192.12083333333248,1.7471567258959628
EMP0151,2024-02,Employee 151,Finance,Japan,2019-09-21,,Active,133919.65,Finance Manager,EMP0015,Finance,11123.32,Japan,Active,CC-137,Japan,Finance,Active,False,11159.970833333333,-36.65083333333314,-0.3284133433741782
EMP0151,2024-03,Employee 151,Finance,Japan,2019-09-21,,Active,132278.66,Finance Manager,EMP0015,Finance,11227.75,Japan,Active,CC-137,Japan,Finance,Active,False,11023.221666666666,204.52833333333365,1.855431556382567
EMP0151,2024-04,Employee 151,Finance,Japan,2019-09-21,,Active,133021.55,Finance Manager,EMP0015,Finance,11126.72,Japan,Active,CC-137,Japan,Finance,Active,False,11085.129166666666,41.59083333333365,0.37519484624859945
EMP0151,2024-05,Employee 151,Finance,Japan,2019-09-21,,Active,132970.16,Finance Manager,EMP0015,Finance,10966.29,Japan,Active,CC-137,Japan,Finance,Active,False,11080.846666666666,-114.55666666666548,-1.0338259350819656
EMP0151,2024-06,Employee 151,Finance,Japan,2019-09-21,,Active,132285.34,Finance Manager,EMP0015,Finance,10944.84,Japan,Active,CC-137,Japan,Finance,Active,False,11023.778333333334,-78.9383333333335,-0.7160733003369852
EMP0151,2024-07,Employee 151,Finance,Japan,2019-09-21,,Active,133207.43,Finance Manager,EMP0015,Finance,11256.43,Japan,Active,CC-137,Japan,Finance,Active,False,11100.619166666665,155.8108333333348,1.403622906019595
EMP0151,2024-08,Employee 151,Finance,Japan,2019-09-21,,Active,132880.48,Finance Manager,EMP0015,Finance,10857.88,Japan,Active,CC-137,Japan,Finance,Active,False,11073.373333333335,-215.4933333333356,-1.946049562734893
EMP0151,2024-09,Employee 151,Finance,Japan,2019-09-21,,Active,131427.02,Finance Manager,EMP0015,Finance,11207.38,Japan,Active,CC-137,Japan,Finance,Active,False,10952.251666666665,255.128333333334,2.329460106453002
EMP0151,2024-10,Employee 151,Finance,Japan,2019-09-21,,Active,132033.23,Finance Manager,EMP0015,Finance,11003.96,Japan,Active,CC-137,Japan,Finance,Active,False,11002.769166666667,1.1908333333321934,0.010823032959192411
EMP0151,2024-11,Employee 151,Finance,Japan,2019-09-21,,Active,133206.82,Finance Manager,EMP0015,Finance,11070.82,Japan,Active,CC-137,Japan,Finance,Active,False,11100.568333333335,-29.748333333334813,-0.2679892816298878
EMP0151,2024-12,Employee 151,Finance,Japan,2019-09-21,,Active,133775.53,Finance Manager,EMP0015,Finance,11145.4,Japan,Active,CC-137,Japan,Finance,Active,False,11147.960833333333,-2.560833333332994,-0.022971316204088987
EMP0152,2023-01,Employee 152,HR,Japan,2018-11-10,,Active,92819.83,Recruiter,EMP0039,HR,7605.27,Japan,Active,CC-127,Japan,HR,Active,False,7734.985833333333,-129.71583333333274,-1.6770015631358006
EMP0152,2023-02,Employee 152,HR,Japan,2018-11-10,,Active,91675.63,Recruiter,EMP0039,HR,7672.8,Japan,Active,CC-127,Japan,HR,Active,False,7639.635833333334,33.16416666666646,0.434106643172234
EMP0152,2023-03,Employee 152,HR,Japan,2018-11-10,,Active,92620.89,Recruiter,EMP0039,HR,7633.76,Japan,Active,CC-127,Japan,HR,Active,False,7718.4075,-84.64750000000004,-1.0966964364086766
EMP0152,2023-04,Employee 152,HR,Japan,2018-11-10,,Active,92819.86,Recruiter,EMP0039,HR,7706.68,Japan,Active,CC-127,Japan,HR,Active,False,7734.988333333334,-28.308333333333394,-0.3659777120973903
EMP0152,2023-05,Employee 152,HR,Japan,2018-11-10,,Active,92598.38,Recruiter,EMP0039,HR,7666.51,Japan,Active,CC-127,Japan,HR,Active,False,7716.531666666667,-50.02166666666653,-0.6482402823893878
EMP0152,2023-06,Employee 152,HR,Japan,2018-11-10,,Active,92837.4,Recruiter,EMP0039,HR,7756.73,Japan,Active,CC-127,Japan,HR,Active,False,7736.45,20.279999999999745,0.2621357340899217
EMP0152,2023-07,Employee 152,HR,Japan,2018-11-10,,Active,92281.25,Recruiter,EMP0039,HR,7776.66,Japan,Active,CC-127,Japan,HR,Active,False,7690.104166666667,86.55583333333288,1.1255482560108305
EMP0152,2023-08,Employee 152,HR,Japan,2018-11-10,,Active,91617.74,Recruiter,EMP0039,HR,7618.0,Japan,Active,CC-127,Japan,HR,Active,False,7634.811666666667,-16.811666666667406,-0.2201975294304453
EMP0152,2023-09,Employee 152,HR,Japan,2018-11-10,,Active,92799.05,Recruiter,EMP0039,HR,7692.81,Japan,Active,CC-127,Japan,HR,Active,False,7733.254166666667,-40.444166666666206,-0.522990267680536
EMP0152,2023-10,Employee 152,HR,Japan,2018-11-10,,Active,92780.95,Recruiter,EMP0039,HR,7749.32,Japan,Active,CC-127,Japan,HR,Active,False,7731.745833333333,17.574166666666315,0.22729881511236497
EMP0152,2023-11,Employee 152,HR,Japan,2018-11-10,,Active,91432.21,Recruiter,EMP0039,HR,7690.81,Japan,Active,CC-127,Japan,HR,Active,False,7619.350833333334,71.45916666666653,0.9378642384341342
EMP0152,2023-12,Employee 152,HR,Japan,2018-11-10,,Active,92133.64,Recruiter,EMP0039,HR,7525.33,Japan,Active,CC-127,Japan,HR,Active,False,7677.803333333333,-152.47333333333336,-1.9858978761720478
EMP0152,2024-01,Employee 152,HR,Japan,2018-11-10,,Active,92817.23,Recruiter,EMP0039,HR,7526.37,Japan,Active,CC-127,Japan,HR,Active,False,7734.769166666666,-208.39916666666613,-2.694316561698721
EMP0152,2024-02,Employee 152,HR,Japan,2018-11-10,,Active,92499.36,Recruiter,EMP0039,HR,7628.6,Japan,Active,CC-127,Japan,HR,Active,False,7708.28,-79.67999999999938,-1.0336936385289506
EMP0152,2024-03,Employee 152,HR,Japan,2018-11-10,,Active,91876.44,Recruiter,EMP0039,HR,7694.96,Japan,Active,CC-127,Japan,HR,Active,False,7656.37,38.590000000000146,0.5040247532446858
EMP0152,2024-04,Employee 152,HR,Japan,2018-11-10,,Active,92576.93,Recruiter,EMP0039,HR,7657.02,Japan,Active,CC-127,Japan,HR,Active,False,7714.744166666666,-57.72416666666595,-0.7482317678929205
EMP0152,2024-05,Employee 152,HR,Japan,2018-11-10,,Active,91828.94,Recruiter,EMP0039,HR,7535.08,Japan,Active,CC-127,Japan,HR,Active,False,7652.411666666667,-117.33166666666693,-1.5332639144043294
EMP0152,2024-06,Employee 152,HR,Japan,2018-11-10,,Active,92031.45,Recruiter,EMP0039,HR,7705.96,Japan,Active,CC-127,Japan,HR,Active,False,7669.287499999999,36.67250000000058,0.4781734939523467
EMP0152,2024-07,Employee 152,HR,Japan,2018-11-10,,Active,91164.62,Recruiter,EMP0039,HR,7543.47,Japan,Active,CC-127,Japan,HR,Active,False,7597.051666666666,-53.581666666666024,-0.7052955411869125
EMP0152,2024-08,Employee 152,HR,Japan,2018-11-10,,Active,92301.99,Recruiter,EMP0039,HR,7703.04,Japan,Active,CC-127,Japan,HR,Active,False,7691.8325,11.207499999999527,0.1457065010190943
EMP0152,2024-09,Employee 152,HR,Japan,2018-11-10,,Active,92602.23,Recruiter,EMP0039,HR,7731.63,Japan,Active,CC-127,Japan,HR,Active,False,7716.8525,14.777500000000146,0.19149646828159728
EMP0152,2024-10,Employee 152,HR,Japan,2018-11-10,,Active,92051.62,Recruiter,EMP0039,HR,7774.36,Japan,Active,CC-127,Japan,HR,Active,False,7670.968333333333,103.39166666666642,1.3478307062928356
EMP0152,2024-11,Employee 152,HR,Japan,2018-11-10,,Active,92785.52,Recruiter,EMP0039,HR,7669.62,Japan,Active,CC-127,Japan,HR,Active,False,7732.126666666667,-62.506666666667115,-0.808402000657005
EMP0152,2024-12,Employee 152,HR,Japan,2018-11-10,,Active,92652.04,Recruiter,EMP0039,HR,7527.81,Japan,Active,CC-127,Japan,HR,Active,False,7721.003333333333,-193.1933333333327,-2.50217912093462
EMP0153,2023-01,Employee 153,Sales,Israel,2020-12-12,,Active,88122.95,Sales Manager,EMP0055,Sales,7353.27,US - Newport Beach,Active,CC-173,Israel,Sales,Active,False,7343.579166666666,9.690833333334012,0.1319633534737638
EMP0153,2023-02,Employee 153,Sales,Israel,2020-12-12,,Active,87025.27,Sales Manager,EMP0055,Sales,7171.98,Israel,Active,CC-173,Israel,Sales,Active,False,7252.105833333334,-80.12583333333441,-1.1048629897959672
EMP0153,2023-03,Employee 153,Sales,Israel,2020-12-12,,Active,88054.91,Sales Manager,EMP0055,Sales,7270.32,Israel,Active,CC-173,Israel,Sales,Active,False,7337.909166666667,-67.58916666666755,-0.9210957117553247
EMP0153,2023-04,Employee 153,Sales,Israel,2020-12-12,,Active,87389.68,Sales Manager,EMP0055,Sales,7392.03,Israel,Active,CC-173,Israel,Sales,Active,False,7282.473333333332,109.5566666666673,1.5043881611650343
EMP0153,2023-05,Employee 153,Sales,Israel,2020-12-12,,Active,87165.77,Sales Manager,EMP0055,Sales,7182.89,Israel,Active,CC-173,Israel,Sales,Active,False,7263.814166666667,-80.92416666666668,-1.1140726457186119
EMP0153,2023-06,Employee 153,Sales,Israel,2020-12-12,,Active,87998.86,Sales Manager,EMP0055,Sales,7232.16,Israel,Active,CC-173,Israel,Sales,Active,False,7333.238333333334,-101.07833333333383,-1.378358765102191
EMP0153,2023-07,Employee 153,Sales,Israel,2020-12-12,,Active,89019.83550250757,Sales Manager,EMP0055,Sales,7136.91,Israel,Active,CC-173,Israel,Sales,Active,False,7418.319625208965,-281.4096252089648,-3.7934416340417236
EMP0153,2023-08,Employee 153,Sales,Israel,2020-12-12,,Active,86559.0,Sales Manager,EMP0055,Sales,7287.44,Israel,Active,CC-173,Israel,Sales,Active,False,7213.25,74.1899999999996,1.0285238969951076
EMP0153,2023-09,Employee 153,Sales,Israel,2020-12-12,,Active,87245.14,Sales Manager,EMP0055,Sales,7261.17,Israel,Active,CC-173,Israel,Sales,Active,False,7270.428333333333,-9.258333333333212,-0.12734233677657983
EMP0153,2023-10,Employee 153,Sales,Israel,2020-12-12,,Active,87864.46,Sales Manager,EMP0055,Sales,7339.92,Israel,Active,CC-173,Israel,Sales,Active,False,7322.038333333334,17.881666666666206,0.24421705886543257
EMP0153,2023-11,Employee 153,Sales,Israel,2020-12-12,,Active,87289.28,Sales Manager,EMP0055,Sales,7191.42,Israel,Active,CC-173,Israel,Sales,Active,False,7274.106666666667,-82.6866666666665,-1.1367260676225053
EMP0153,2023-12,Employee 153,Sales,Israel,2020-12-12,,Active,86782.98,Sales Manager,EMP0055,Sales,7342.57,Israel,Active,CC-173,Israel,Sales,Active,False,7231.915,110.65499999999975,1.5300926518079894
EMP0153,2024-01,Employee 153,Sales,Israel,2020-12-12,,Active,87057.55,Sales Manager,EMP0055,Sales,7325.73,Israel,Active,CC-173,Israel,Sales,Active,False,7254.795833333334,70.93416666666599,0.9777555191939031
EMP0153,2024-02,Employee 153,Sales,Israel,2020-12-12,,Active,87305.46,Sales Manager,EMP0055,Sales,7210.33,Israel,Active,CC-173,Israel,Sales,Active,False,7275.455000000001,-65.12500000000091,-0.8951330191720092
EMP0153,2024-03,Employee 153,Sales,Israel,2020-12-12,,Active,89740.35179843404,Sales Manager,EMP0055,Sales,7397.18,Israel,Active,CC-173,Israel,Sales,Active,False,7478.362649869504,-81.18264986950362,-1.0855671711898092
EMP0153,2024-04,Employee 153,Sales,Israel,2020-12-12,,Active,87533.6,Sales Manager,EMP0055,Sales,7209.82,US - Newport Beach,Active,CC-173,Israel,Sales,Active,False,7294.466666666667,-84.64666666666744,-1.1604229690084826
EMP0153,2024-05,Employee 153,Sales,Israel,2020-12-12,,Active,86538.27,Sales Manager,EMP0055,Sales,7212.23,Israel,Active,CC-173,Israel,Sales,Active,False,7211.5225,0.7074999999995271,0.009810688380983725
EMP0153,2024-06,Employee 153,Sales,Israel,2020-12-12,,Active,87079.31,Sales Manager,EMP0055,Sales,7155.31,Israel,Active,CC-173,Israel,Sales,Active,False,7256.609166666666,-101.29916666666577,-1.3959573175304092
EMP0153,2024-07,Employee 153,Sales,Israel,2020-12-12,,Active,86756.37,Sales Manager,EMP0055,Sales,7235.96,Israel,Active,CC-173,Israel,Sales,Active,False,7229.697499999999,6.262500000000728,0.08662188148260322
EMP0153,2024-08,Employee 153,Sales,Israel,2020-12-12,,Active,87164.05,Sales Manager,EMP0055,Sales,7426.45,Israel,Active,CC-173,Israel,Sales,Active,False,7263.670833333334,162.77916666666624,2.241004175459946
EMP0153,2024-09,Employee 153,Sales,Israel,2020-12-12,,Active,,Sales Manager,EMP0055,Sales,7367.39,Israel,Active,CC-173,Israel,Sales,Active,False,,,
EMP0153,2024-10,Employee 153,Sales,Israel,2020-12-12,,Active,87074.67,Sales Manager,EMP0055,Sales,7322.94,Israel,Active,CC-173,Israel,Sales,Active,False,7256.2225,66.71749999999975,0.9194522356501575
EMP0153,2024-11,Employee 153,Sales,Israel,2020-12-12,,Active,87580.09,Sales Manager,EMP0055,Sales,7303.62,Israel,Active,CC-173,Israel,Sales,Active,False,7298.340833333333,5.279166666667152,0.07233379184698922
EMP0153,2024-12,Employee 153,Sales,Israel,2020-12-12,,Active,87633.46,Sales Manager,EMP0055,Sales,7335.43,Israel,Active,CC-173,Israel,Sales,Active,False,7302.788333333334,32.641666666666424,0.446975390450174
EMP0154,2023-01,Employee 154,Operations,Israel,2021-10-25,,Active,97571.09,Operations Analyst,EMP0044,Operations,8240.78,Israel,Active,CC-158,Israel,Operations,Active,False,8130.924166666667,109.85583333333398,1.351086679466231
EMP0154,2023-02,Employee 154,Operations,Israel,2021-10-25,,Active,,Operations Analyst,EMP0044,Operations,8239.91,Israel,Active,CC-158,Israel,Operations,Active,False,,,
EMP0154,2023-03,Employee 154,Operations,Israel,2021-10-25,,Active,97505.63,Operations Analyst,EMP0044,Operations,8306.32,Israel,Active,CC-158,Israel,Operations,Active,False,8125.469166666667,180.85083333333296,2.2257278887383176
EMP0154,2023-04,Employee 154,Operations,Israel,2021-10-25,,Active,97066.67,Operations Analyst,EMP0044,Operations,8446.79,Israel,Active,CC-158,Israel,Operations,Active,False,8088.889166666667,357.90083333333405,4.424598062342108
EMP0154,2023-05,Employee 154,Operations,Israel,2021-10-25,,Active,96374.02,Operations Analyst,EMP0044,Operations,8563.41,US - Newport Beach,Active,CC-158,Israel,Operations,Active,False,8031.168333333334,532.2416666666659,6.627200982173401
EMP0154,2023-06,Employee 154,Operations,Israel,2021-10-25,,Active,96419.59,Operations Analyst,EMP0044,Operations,8499.88,Israel,Active,CC-158,Israel,Operations,Active,False,8034.965833333333,464.91416666666646,5.786137443646045
EMP0154,2023-07,Employee 154,Operations,Israel,2021-10-25,,Active,96280.73,Operations Analyst,EMP0044,Operations,8508.07,Israel,Active,CC-158,Israel,Operations,Active,False,8023.394166666666,484.6758333333337,6.040783031038511
EMP0154,2023-08,Employee 154,Operations,Israel,2021-10-25,,Active,96795.65,Operations Analyst,EMP0044,Operations,8585.35,Israel,Active,CC-158,Israel,Operations,Active,False,8066.304166666666,519.0458333333345,6.434741643865209
EMP0154,2023-09,Employee 154,Operations,Israel,2021-10-25,,Active,96769.42,Operations Analyst,EMP0044,Operations,8938.17,US - San Antonio,Active,CC-158,Israel,Operations,Active,False,8064.118333333333,874.0516666666672,10.838775307323333
EMP0154,2023-10,Employee 154,Operations,Israel,2021-10-25,,Active,96880.06,Operations Analyst,EMP0044,Operations,8966.27,Israel,Active,CC-158,Israel,Operations,Active,False,8073.338333333333,892.9316666666673,11.060253265739108
EMP0154,2023-11,Employee 154,Operations,Israel,2021-10-25,,Active,96910.72,Operations Analyst,EMP0044,Operations,9146.11,Israel,Active,CC-158,Israel,Operations,Active,False,8075.893333333333,1070.2166666666672,13.251991110993714
EMP0154,2023-12,Employee 154,Operations,Israel,2021-10-25,,Active,97450.9,Operations Analyst,EMP0044,Operations,9007.28,Israel,Active,CC-158,Israel,Operations,Active,False,8120.908333333333,886.3716666666678,10.914686267648646
EMP0154,2024-01,Employee 154,Operations,Israel,2021-10-25,,Active,96276.1,Operations Analyst,EMP0044,Operations,9104.41,Israel,Active,CC-158,Israel,Operations,Active,False,8023.008333333334,1081.4016666666657,13.47875537127074
EMP0154,2024-02,Employee 154,Operations,Israel,2021-10-25,,Active,96411.2,Operations Analyst,EMP0044,Operations,9337.83,Israel,Active,CC-158,Israel,Operations,Active,False,8034.266666666666,1303.5633333333335,16.225044393182536
EMP0154,2024-03,Employee 154,Operations,Israel,2021-10-25,,Active,97788.87,Operations Analyst,EMP0044,Operations,9343.6,Israel,Active,CC-158,Israel,Operations,Active,False,8149.072499999999,1194.527500000001,14.658447326367524
EMP0154,2024-04,Employee 154,Operations,Israel,2021-10-25,,Active,96212.11,Operations Analyst,EMP0044,Operations,9337.5,Israel,Active,CC-158,Israel,Operations,Active,False,8017.675833333334,1319.8241666666663,16.461430894717928
EMP0154,2024-05,Employee 154,Operations,Israel,2021-10-25,,Active,96149.42,Operations Analyst,EMP0044,Operations,9628.45,Israel,Active,CC-158,Israel,Operations,Active,False,8012.451666666667,1615.998333333334,20.168587600424427
EMP0154,2024-06,Employee 154,Operations,Israel,2021-10-25,,Active,97456.15,Operations Analyst,EMP0044,Operations,9540.6,Israel,Active,CC-158,Israel,Operations,Active,False,8121.345833333333,1419.2541666666675,17.475603130228322
EMP0154,2024-07,Employee 154,Operations,Israel,2021-10-25,,Active,96184.27,Operations Analyst,EMP0044,Operations,9974.16,Israel,Active,CC-158,Israel,Operations,Active,False,8015.355833333334,1958.8041666666659,24.438143575867436
EMP0154,2024-08,Employee 154,Operations,Israel,2021-10-25,,Active,97946.71,Operations Analyst,EMP0044,Operations,9890.16,Israel,Active,CC-158,Israel,Operations,Active,False,8162.225833333334,1727.934166666666,21.16988921833106
EMP0154,2024-09,Employee 154,Operations,Israel,2021-10-25,,Active,96369.68,Operations Analyst,EMP0044,Operations,9867.29,Israel,Active,CC-158,Israel,Operations,Active,False,8030.806666666666,1836.4833333333345,22.86798088361403
EMP0154,2024-10,Employee 154,Operations,Israel,2021-10-25,,Active,96854.75,Operations Analyst,EMP0044,Operations,10251.14,Israel,Active,CC-158,Israel,Operations,Active,False,8071.229166666667,2179.9108333333324,27.008412080976914
EMP0154,2024-11,Employee 154,Operations,Israel,2021-10-25,,Active,96870.84,Operations Analyst,EMP0044,Operations,10226.5,Israel,Active,CC-158,Israel,Operations,Active,False,8072.57,2153.9300000000003,26.682085135217164
EMP0154,2024-12,Employee 154,Operations,Israel,2021-10-25,,Active,96664.71,Operations Analyst,EMP0044,Operations,10387.19,Israel,Active,CC-158,Israel,Operations,Active,False,8055.392500000001,2331.7974999999997,28.94703765210695
EMP0155,2023-01,Employee 155,IT,Israel,2020-03-21,,Active,,IT Specialist,EMP0031,IT,7826.72,Israel,Active,CC-107,Israel,IT,Active,False,,,
EMP0155,2023-02,Employee 155,IT,Israel,2020-03-21,,Active,95259.51,IT Specialist,EMP0031,IT,8060.74,Israel,Active,CC-107,Israel,IT,Active,False,7938.2925,122.44750000000022,1.5424916630371106
EMP0155,2023-03,Employee 155,IT,Israel,2020-03-21,,Active,94849.55,IT Specialist,EMP0031,IT,7965.96,Israel,Active,CC-107,Israel,IT,Active,False,7904.129166666667,61.83083333333343,0.7822599052921191
